kmer_1,hash_1,kmer_2,hash_2,Sample
0,765138874,915,1208548,1
1,913071851,915,1208548,1
2,431061932,915,1208548,1
3,650505907,915,1208548,1
4,454539980,915,1208548,1
5,744418096,915,1208548,1
6,830188738,915,1208548,1
7,99529480,915,1208548,1
8,398117922,915,1208548,1
9,518729865,915,1208548,1
10,1001177639,915,1208548,1
11,783485087,915,1208548,1
12,986456703,915,1208548,1
13,724601342,915,1208548,1
14,750921722,915,1208548,1
15,856203242,915,1208548,1
16,203587497,915,1208548,1
17,814349991,915,1208548,1
18,36174495,915,1208548,1
19,144697983,915,1208548,1
20,578791933,915,1208548,1
21,167684086,915,1208548,1
22,670736345,915,1208548,1
23,535461732,915,1208548,1
24,1068105106,915,1208548,1
25,1051194955,915,1208548,1
26,983554349,915,1208548,1
27,712991925,915,1208548,1
28,704484053,915,1208548,1
29,670452566,915,1208548,1
30,534326616,915,1208548,1
31,1063564641,915,1208548,1
32,1033033095,915,1208548,1
33,910906908,915,1208548,1
34,422402162,915,1208548,1
35,615866827,915,1208548,1
36,315983661,915,1208548,1
37,190192823,915,1208548,1
38,760771294,915,1208548,1
39,895601528,915,1208548,1
40,361180640,915,1208548,1
41,370980737,915,1208548,1
42,410181127,915,1208548,1
43,566982687,915,1208548,1
44,120447100,915,1208548,1
45,481788401,915,1208548,1
46,853411781,915,1208548,1
47,192421653,915,1208548,1
48,769686612,915,1208548,1
49,931262802,915,1208548,1
50,503825736,915,1208548,1
51,941561121,915,1208548,1
52,545019015,915,1208548,1
53,32592413,915,1208548,1
54,130369653,915,1208548,1
55,521478613,915,1208548,1
56,1012172628,915,1208548,1
57,827465042,915,1208548,1
58,88634699,915,1208548,1
59,354538797,915,1208548,1
60,344413367,915,1208548,1
61,303911646,915,1208548,1
62,141904763,915,1208548,1
63,567619052,915,1208548,1
64,122992562,915,1208548,1
65,491970251,915,1208548,1
66,894139182,915,1208548,1
67,355331256,915,1208548,1
68,347583200,915,1208548,1
69,316590979,915,1208548,1
70,192622092,915,1208548,1
71,770488368,915,1208548,1
72,934469826,915,1208548,1
73,516653834,915,1208548,1
74,992873515,915,1208548,1
75,750268590,915,1208548,1
76,853590712,915,1208548,1
77,193137376,915,1208548,1
78,772549504,915,1208548,1
79,942714368,915,1208548,1
80,549632002,915,1208548,1
81,51044360,915,1208548,1
82,204177443,915,1208548,1
83,816709775,915,1208548,1
84,45613631,915,1208548,1
85,182454526,915,1208548,1
86,729818106,915,1208548,1
87,771788779,915,1208548,1
88,939671471,915,1208548,1
89,537460415,915,1208548,1
90,2358014,915,1208548,1
91,9432057,915,1208548,1
92,37728229,915,1208548,1
93,150912919,915,1208548,1
94,603651677,915,1208548,1
95,267123060,915,1208548,1
96,1068492240,915,1208548,1
97,1052743488,915,1208548,1
98,989748481,915,1208548,1
