kmer_1,hash_1,kmer_2,hash_2,Sample
0,783502207792,54,133498524973,1
1,934985575618,55,533994099895,1
2,441407419144,80,562823170302,1
3,666118048802,51,964158588756,1
4,465448939657,52,558099471698,1
5,762284130855,53,33374631243,1
6,850113267871,36,323567269761,1
7,101918188159,37,194757451271,1
8,407672752638,38,779029805087,1
9,531179382778,37,194757451271,1
10,1025205903338,38,779029805087,1
11,802288730025,39,917095964796,1
12,1010131664551,45,493351322952,1
13,741991774879,46,873893664033,1
14,768943843967,59,363047729074,1
15,876752120317,53,33374631243,1
16,208473597942,46,873893664033,1
17,833894391769,55,533994099895,1
18,37042683748,56,1036464771806,1
19,148170734994,57,847324203899,1
20,592682939979,58,90761932268,1
21,171708504365,59,363047729074,1
22,686834017461,60,352679288523,1
23,548312814293,61,311205526318,1
24,1093739629398,62,145310477496,1
25,1076423634264,47,197039772807,1
26,1007159653729,48,788159091229,1
27,730103731591,49,953613109365,1
28,721391670812,50,515917554133,1
29,686543427698,51,964158588756,1
30,547150455243,52,558099471698,1
31,1089090193197,53,33374631243,1
32,1057825889463,62,145310477496,1
33,932768674526,77,197772673059,1
34,432539814776,78,791090692239,1
35,630647631328,79,965339513407,1
36,323567269761,80,562823170302,1
37,194757451271,58,90761932268,1
38,779029805087,59,363047729074,1
39,917095964796,60,352679288523,1
40,369848975857,61,311205526318,1
41,379884275653,62,145310477496,1
42,420025474837,63,581241909984,1
43,580590271572,64,125944384387,1
44,123337830738,65,503777537548,1
45,493351322952,66,915598522416,1
46,873893664033,67,363859206338,1
47,197039772807,68,355925197578,1
48,788159091229,69,324189162539,1
49,953613109365,70,197245022382,1
50,515917554133,75,768275036162,1
51,964158588756,76,874076889096,1
52,558099471698,77,197772673059,1
53,33374631243,74,1016702479872,1
54,133498524973,75,768275036162,1
55,533994099895,76,874076889096,1
56,1036464771806,77,197772673059,1
57,847324203899,78,791090692239,1
58,90761932268,79,965339513407,1

