kmer_1,hash_1,kmer_2,hash_2,Sample
0,18322570687945926432,37,17092527753035619296,1
1,17207694538727192842,36,9339459319655139748,1
2,13572545808526323321,41,9662199251465098664,1
3,1592718322790913458,76,12592966318722561668,1
4,7502526415030299371,41,9662199251465098664,1
5,13838326249465075873,76,12592966318722561668,1
6,8873099709660615089,76,12592966318722561668,1
7,13088627501647566599,68,12764586516442475523,1
8,14012398756271721882,51,832028604789979724,1
9,5395079253297464055,62,15446862839676927588,1
10,13161464268721019464,75,13893731263815755236,1
11,8875693217544588279,47,69543736829228579,1
12,9836760852180025330,67,1394101141588430616,1
13,11915516759452465553,67,1394101141588430616,1
14,14931420620442773526,57,7751025876767267205,1
15,16027469183351912245,54,11603280222427089808,1
16,5558840476993737581,76,12592966318722561668,1
17,7979303995450147784,44,5881733066943218832,1
18,4344688127668622837,68,12764586516442475523,1
19,11607088092063198524,61,10430246285063624008,1
20,3724702770543822916,51,832028604789979724,1
21,6737242034773832441,64,11971388211873042396,1
22,1839877968484908960,44,5881733066943218832,1
23,6505513391013301755,62,15446862839676927588,1
24,16137704767363857140,67,1394101141588430616,1
25,6636018794974163843,64,11971388211873042396,1
26,4101445398443604328,64,11971388211873042396,1
27,9863143355968547096,72,7594459009228969762,1
28,12628972236944744617,68,12764586516442475523,1
29,1174795332742157371,79,13275697886911786352,1
30,13219539411492023801,57,7751025876767267205,1
31,7124892793422128923,68,12764586516442475523,1
32,7030214443671941059,61,10430246285063624008,1
33,1737045946034249684,76,12592966318722561668,1
34,179599109838584556,67,1394101141588430616,1
35,14942364296807455325,79,13275697886911786352,1
36,9339459319655139748,58,6422754923088345833,1
37,17092527753035619296,68,12764586516442475523,1
38,15563090562328483788,67,1394101141588430616,1
39,12566530755884814467,62,15446862839676927588,1
40,3126815460958861898,71,14259605595564084122,1
41,9662199251465098664,76,12592966318722561668,1
42,7620235100710306525,66,16915670526272864750,1
43,2158041595693907191,64,11971388211873042396,1
44,5881733066943218832,67,1394101141588430616,1
45,5238535337643942520,79,13275697886911786352,1
46,10192126636332801046,75,13893731263815755236,1
47,69543736829228579,79,13275697886911786352,1
48,8300290747676698632,79,13275697886911786352,1
49,15463671028031261490,77,7227213949375643898,1
50,1267170916627181684,78,17135569848674424239,1
51,832028604789979724,72,7594459009228969762,1
52,2380557698257211594,76,12592966318722561668,1
53,6927947632573968502,76,12592966318722561668,1
54,11603280222427089808,78,17135569848674424239,1
55,13779920880958845315,79,13275697886911786352,1
56,2640364395527294782,79,13275697886911786352,1
57,7751025876767267205,80,9459057197832546295,1
58,6422754923088345833,79,13275697886911786352,1

