kmer_1,hash_1,kmer_2,hash_2,Sample
0,8261352490567324627,33,16060459946654705280,1
1,11408634733218325923,29,8885365590989917888,1
2,11609314812324667831,34,8786990767071999388,1
3,5885366065460198668,30,1018466049130016387,1
4,607554417570468038,40,2912699065612831493,1
5,15671071975797900344,36,16917444064294932009,1
6,14608565340242718316,44,13915376208955881087,1
7,9883380223034519371,52,17546272624056091094,1
8,1244700068303992887,44,13915376208955881087,1
9,16272515444053385927,53,6137312619993100726,1
10,5546040317625840485,59,2922097957834346365,1
11,6464272710240074004,40,2912699065612831493,1
12,6414274123616793943,52,17546272624056091094,1
13,2439209244328653754,48,7479690103472200407,1
14,15200862543201538746,44,13915376208955881087,1
15,147314214484331816,54,10699621779675333915,1
16,5881966044814169255,48,7479690103472200407,1
17,8905073752150666593,47,4960148510757027954,1
18,52447647758290208,47,4960148510757027954,1
19,11856510439125255684,65,17229308510496995742,1
20,17417719563481597621,46,4427749869957087546,1
21,10073092151353604375,63,17545966278913659302,1
22,1230214970605460686,65,17229308510496995742,1
23,5047054128771682637,56,14782523425559473440,1
24,9857583351316373580,59,2922097957834346365,1
25,8504074333818882457,53,6137312619993100726,1
26,2754810431549655140,56,14782523425559473440,1
27,1523569722382336254,65,17229308510496995742,1
28,15470129592078847743,71,8433655484595612889,1
29,8885365590989917888,79,5231664227665684150,1
30,1018466049130016387,64,6133102104043851237,1
31,11178908963904120492,59,2922097957834346365,1
32,15848420217275061352,73,17684145850880568397,1
33,16060459946654705280,69,269092204126130376,1
34,8786990767071999388,82,2408467325639511134,1
35,17559455387704912750,78,14511927715668193349,1
36,16917444064294932009,70,7416357905378454053,1
37,8028526545824655171,81,15792129318806262283,1
38,543203477975787540,75,3517392002130657337,1
39,4503344979706128307,82,2408467325639511134,1
40,2912699065612831493,78,14511927715668193349,1
41,2913638957674390427,71,8433655484595612889,1
42,1635407663964834,83,5763132007755541927,1
43,11836143772175839149,75,3517392002130657337,1
44,13915376208955881087,83,5763132007755541927,1
45,5227873754747409856,80,2750151056636257416,1
46,4427749869957087546,80,2750151056636257416,1
47,4960148510757027954,80,2750151056636257416,1
48,7479690103472200407,80,2750151056636257416,1
49,16745339428479854449,74,7317520878861241941,1
50,16463299641200385964,76,14822977527904631008,1
51,5572332813343819512,80,2750151056636257416,1
52,17546272624056091094,85,2698947681993632862,1
53,6137312619993100726,83,5763132007755541927,1
54,10699621779675333915,82,2408467325639511134,1
55,1109208869442346595,82,2408467325639511134,1
56,14782523425559473440,83,5763132007755541927,1
57,8018094763024646609,83,5763132007755541927,1
58,6344473124815787817,85,2698947681993632862,1
59,2922097957834346365,84,13322266238417727179,1

0,4599564816383413616,33,5424038293695229722,2
1,3559229268657910653,35,8728916256585696099,2
2,13585042520928605782,37,909265966186926107,2
3,11527939925506669329,36,8800422517018476660,2
4,5234809584302125330,39,10038056521620775877,2
5,11204885928930625960,43,10411165410517733798,2
6,16253178557041171174,35,8728916256585696099,2
7,16699200687257424993,35,8728916256585696099,2
8,16433499897185015318,57,14822545438722812597,2
9,8472134871779056873,52,11142432801086840444,2
10,12946229526517053344,46,16413753068979803782,2
11,14050570742449787899,40,6726228205186482063,2
12,862257189931111134,41,6268561110565267328,2
13,12829587109188703024,46,16413753068979803782,2
14,14981394893019121484,46,16413753068979803782,2
15,1544986635253551826,56,9135695434584348333,2
16,64871168321667592,50,6332979691692293012,2
17,7648813249683518312,52,11142432801086840444,2
18,1353839411904624487,44,4766602791974270387,2
19,7433091218566864419,68,7682304305907220023,2
20,3293809505922303504,65,7034305270403105853,2
21,8563554901981749565,60,5648563464784129298,2
22,17457857954811081525,59,12133971994587533572,2
23,6410717633860313832,68,7682304305907220023,2
24,14958284278914340645,58,5242964161562610150,2
25,3147511670110098683,54,898704865020794051,2
26,781711558460536310,53,16225672866066017399,2
27,14445123091356819080,58,5242964161562610150,2
28,2092351569482770524,77,4247149933576658423,2
29,14092710010552881072,72,11560002408242811988,2
30,2699901331711354876,65,7034305270403105853,2
31,556088742193330275,65,7034305270403105853,2
32,12477721640850750940,76,12674629362394977357,2
33,5424038293695229722,65,7034305270403105853,2
34,323114542501750341,62,15370198401229491879,2
35,8728916256585696099,70,7678199308167291118,2
36,8800422517018476660,81,10790151178099212826,2
37,909265966186926107,77,4247149933576658423,2
38,17216085355351230350,84,3575886195362720496,2
39,10038056521620775877,67,16444374440447236354,2
40,6726228205186482063,83,5455598433441621633,2
41,6268561110565267328,70,7678199308167291118,2
42,14765382476489282351,79,9446939549306305868,2
43,10411165410517733798,83,5455598433441621633,2
44,4766602791974270387,75,7051541613471988373,2
45,15242508287215211963,84,3575886195362720496,2
46,16413753068979803782,83,5455598433441621633,2
47,13092446201714769170,85,4407241902428674315,2
48,10082149361103215816,75,7051541613471988373,2
49,15707831174005730470,77,4247149933576658423,2
50,6332979691692293012,81,10790151178099212826,2
51,17062194727772094676,81,10790151178099212826,2
52,11142432801086840444,81,10790151178099212826,2
53,16225672866066017399,85,4407241902428674315,2
54,898704865020794051,85,4407241902428674315,2
55,15944843286415879301,81,10790151178099212826,2
56,9135695434584348333,82,6718962971553194448,2
57,14822545438722812597,82,6718962971553194448,2
58,5242964161562610150,85,4407241902428674315,2
59,12133971994587533572,85,4407241902428674315,2

0,15880686023121533694,44,10596896819502458111,3
1,15609583199241822527,46,11748126810991272949,3
2,7124336717475003851,37,1568412599281085538,3
3,16337472928180636656,39,13144853349354102160,3
4,15336664733223358464,37,1568412599281085538,3
5,11837037574745114318,53,11501596582692780003,3
6,18119108355986336972,51,8659057070636705204,3
7,1697918866479671467,50,700066268657886559,3
8,17462055253875560183,51,8659057070636705204,3
9,15611511671472697989,53,11501596582692780003,3
10,4600365464212651623,60,12884999244251992557,3
11,18208125809445395018,41,239385044569779880,3
12,17906949679327241124,44,10596896819502458111,3
13,3051381567574422777,41,239385044569779880,3
14,6779375130545650504,56,16151583465046075417,3
15,11617427063667566325,61,12494162748944481814,3
16,8689169880843075770,41,239385044569779880,3
17,653829596782062997,53,11501596582692780003,3
18,2589714816387219833,58,897329519679750,3
19,5659726627426356490,46,11748126810991272949,3
20,6475867389309750185,46,11748126810991272949,3
21,13329749917807560900,63,1270816839976694763,3
22,13848493298178040558,63,1270816839976694763,3
23,9062332184860028569,72,9623250660495797683,3
24,13651002741639360766,68,2720136111826167320,3
25,15312533100067793363,69,18300740678469784514,3
26,5545887255629532646,75,5518481387061977082,3
27,16889336728299431242,52,10279700871982626987,3
28,17346299108105225844,62,11802716026582576509,3
29,3076632673223902520,55,14186554663444700311,3
30,8540301428165272841,80,6855658358152983408,3
31,3352760354481538905,70,15071003848119055799,3
32,4741289383813905914,73,9170292132301648900,3
33,1915823882669684265,78,2637113048414742271,3
34,15462700917862554690,72,9623250660495797683,3
35,1262877794974999035,83,18103085438782859536,3
36,6485480911698246672,85,9675433314949909117,3
37,1568412599281085538,63,1270816839976694763,3
38,10560278676383490091,79,3573471947256595532,3
39,13144853349354102160,65,12835606937983928780,3
40,17926613563684380822,66,12145595739399095158,3
41,239385044569779880,82,15545814594444042088,3
42,9255440038060998681,68,2720136111826167320,3
43,6469836953276939593,74,4782372932745704340,3
44,10596896819502458111,82,15545814594444042088,3
45,1122206121222028849,83,18103085438782859536,3
46,11748126810991272949,79,3573471947256595532,3
47,12152578417975170174,79,3573471947256595532,3
48,1192064880109809795,77,2072393854912152020,3
49,11056307456502237309,81,12339105998417416653,3
50,700066268657886559,78,2637113048414742271,3
51,8659057070636705204,78,2637113048414742271,3
52,10279700871982626987,77,2072393854912152020,3
53,11501596582692780003,84,16648154972047865808,3
54,10647499992965903864,81,12339105998417416653,3
55,14186554663444700311,84,16648154972047865808,3
56,16151583465046075417,81,12339105998417416653,3
57,15953672487186036371,83,18103085438782859536,3
58,897329519679750,83,18103085438782859536,3
59,16100876388708580715,84,16648154972047865808,3

0,10200215866813264326,44,318959906750525256,4
1,3607880958755070096,46,14416270407970829088,4
2,15658345303744074353,46,14416270407970829088,4
3,11651182913821870943,43,13749744542752879848,4
4,5545436223249665020,37,14437624275728519973,4
5,16388153553947836110,46,14416270407970829088,4
6,770825538506199648,43,13749744542752879848,4
7,10824532561303451420,44,318959906750525256,4
8,2430701230403688622,37,14437624275728519973,4
9,10905412890484924360,43,13749744542752879848,4
10,6554313767683280936,36,998581291744080387,4
11,12959919082097720728,60,1985176236814420469,4
12,16760979144353507795,45,4891052244058245037,4
13,14670859744277777961,62,3881392227299149582,4
14,9818131356214909121,44,318959906750525256,4
15,9485832069479917686,62,3881392227299149582,4
16,1290627691264007475,46,14416270407970829088,4
17,11892746798470935649,63,13504178521041463584,4
18,5208287418579266426,66,11644827207501440520,4
19,3732625415598020737,63,13504178521041463584,4
20,10956427095027867289,58,14456470346251653566,4
21,3111563749336544962,63,13504178521041463584,4
