kmer_1,hash_1,kmer_2,hash_2,Sample
0,765138874,96,1068492240,1
1,913071851,96,1068492240,1
2,431061932,96,1068492240,1
3,650505907,96,1068492240,1
4,454539980,96,1068492240,1
5,744418096,96,1068492240,1
6,830188738,96,1068492240,1
7,99529480,96,1068492240,1
8,398117922,96,1068492240,1
9,518729865,96,1068492240,1
10,1001177639,96,1068492240,1
11,783485087,96,1068492240,1
12,986456703,96,1068492240,1
13,724601342,96,1068492240,1
14,750921722,96,1068492240,1
15,856203242,96,1068492240,1
16,203587497,96,1068492240,1
17,814349991,96,1068492240,1
18,36174495,96,1068492240,1
19,144697983,96,1068492240,1
20,578791933,96,1068492240,1
21,167684086,96,1068492240,1
22,670736345,96,1068492240,1
23,535461732,96,1068492240,1
24,1068105106,96,1068492240,1
25,1051194955,96,1068492240,1
26,983554349,96,1068492240,1
27,712991925,96,1068492240,1
28,704484053,96,1068492240,1
29,670452566,96,1068492240,1
30,534326616,96,1068492240,1
31,1063564641,96,1068492240,1
32,1033033095,96,1068492240,1
33,910906908,96,1068492240,1
34,422402162,96,1068492240,1
35,615866827,96,1068492240,1
36,315983661,96,1068492240,1
37,190192823,96,1068492240,1
38,760771294,96,1068492240,1
39,895601528,96,1068492240,1
40,361180640,96,1068492240,1
41,370980737,96,1068492240,1
42,410181127,96,1068492240,1
43,566982687,96,1068492240,1
44,120447100,96,1068492240,1
45,481788401,96,1068492240,1
46,853411781,96,1068492240,1
47,192421653,96,1068492240,1
48,769686612,96,1068492240,1
49,931262802,96,1068492240,1
50,503825736,96,1068492240,1
51,941561121,96,1068492240,1
52,545019015,96,1068492240,1
53,32592413,96,1068492240,1
54,130369653,96,1068492240,1
55,521478613,96,1068492240,1
56,1012172628,96,1068492240,1
57,827465042,96,1068492240,1
58,88634699,96,1068492240,1
59,354538797,96,1068492240,1
60,344413367,96,1068492240,1
61,303911646,96,1068492240,1
62,141904763,96,1068492240,1
63,567619052,96,1068492240,1
64,122992562,96,1068492240,1
65,491970251,96,1068492240,1
66,894139182,96,1068492240,1
67,355331256,96,1068492240,1
68,347583200,96,1068492240,1
69,316590979,96,1068492240,1
70,192622092,96,1068492240,1
