kmer_1,hash_1,kmer_2,hash_2,Sample
0,765138874,32,1033033095,1
1,913071851,31,1063564641,1
2,431061932,34,422402162,1
3,650505907,35,615866827,1
4,454539980,50,503825736,1
5,744418096,39,895601528,1
6,830188738,40,361180640,1
7,99529480,41,370980737,1
8,398117922,42,410181127,1
9,518729865,41,370980737,1
10,1001177639,36,315983661,1
11,783485087,37,190192823,1
12,986456703,46,853411781,1
13,724601342,39,895601528,1
14,750921722,40,361180640,1
15,856203242,57,827465042,1
16,203587497,59,354538797,1
17,814349991,60,344413367,1
18,36174495,61,303911646,1
19,144697983,62,141904763,1
20,578791933,63,567619052,1
21,167684086,64,122992562,1
22,670736345,47,192421653,1
23,535461732,48,769686612,1
24,1068105106,49,931262802,1
25,1051194955,50,503825736,1
26,983554349,51,941561121,1
27,712991925,52,545019015,1
28,704484053,53,32592413,1
29,670452566,54,130369653,1
30,534326616,55,521478613,1
31,1063564641,71,770488368,1
32,1033033095,65,491970251,1
33,910906908,66,894139182,1
34,422402162,62,141904763,1
35,615866827,72,934469826,1
36,315983661,63,567619052,1
37,190192823,64,122992562,1
38,760771294,75,750268590,1
39,895601528,76,853590712,1
40,361180640,68,347583200,1
41,370980737,78,772549504,1
42,410181127,79,942714368,1
43,566982687,80,549632002,1
44,120447100,81,51044360,1
45,481788401,82,204177443,1
46,853411781,83,816709775,1
47,192421653,93,150912919,1
48,769686612,95,267123060,1
49,931262802,96,1068492240,1
50,503825736,96,1068492240,1
51,941561121,98,989748481,1
52,545019015,83,816709775,1
53,32592413,84,45613631,1
54,130369653,95,267123060,1
55,521478613,102,1046282549,1
56,1012172628,103,963904725,1
57,827465042,105,390090066,1
58,88634699,106,486618440,1
59,354538797,107,872731937,1
60,344413367,108,269702278,1
61,303911646,108,269702278,1
62,141904763,110,20269157,1
63,567619052,111,81076630,1
64,122992562,111,81076630,1
65,491970251,112,324306521,1
66,894139182,113,223484262,1
67,355331256,96,1068492240,1
68,347583200,97,1052743488,1
69,316590979,98,989748481,1
70,192622092,99,737768452,1
71,770488368,100,803590163,1
72,934469826,101,1066877005,1
73,516653834,120,106535447,1
74,992873515,121,426141789,1
75,750268590,111,81076630,1
76,853590712,112,324306521,1
77,193137376,126,430012320,1
78,772549504,127,646307458,1
79,942714368,128,437746184,1
80,549632002,130,561488006,1
81,51044360,117,303654504,1
82,204177443,118,140876193,1
83,816709775,116,344349082,1
84,45613631,120,106535447,1
85,182454526,123,375817694,1
86,729818106,124,429528954,1
87,771788779,125,644373992,1
88,939671471,136,973630216,1
89,537460415,114,893937049,1
90,2358014,115,354522726,1
91,9432057,116,344349082,1
92,37728229,117,303654504,1
93,150912919,118,140876193,1
94,603651677,119,563504773,1
95,267123060,122,630825335,1
96,1068492240,134,933267120,1
97,1052743488,124,429528954,1
98,989748481,125,644373992,1
99,737768452,126,430012320,1
100,803590163,127,646307458,1
101,1066877005,128,437746184,1
102,1046282549,129,677242913,1
103,963904725,153,770080884,1
104,634393428,153,770080884,1
105,390090066,132,393873515,1
106,486618440,155,510134092,1
107,872731937,137,673295393,1
108,269702278,158,436327182,1
109,5067289,139,35308050,1
110,20269157,137,673295393,1
111,81076630,138,545697924,1
112,324306521,147,34791016,1
113,223484262,145,740371942,1
114,893937049,154,932839891,1
115,354522726,164,489743014,1
116,344349082,146,814004122,1
117,303654504,147,34791016,1
118,140876193,148,139164064,1
119,563504773,149,556656256,1
120,106535447,150,79141377,1
121,426141789,151,316565511,1
122,630825335,154,932839891,1
123,375817694,155,510134092,1
124,429528954,156,966794544,1
125,644373992,155,510134092,1
126,430012320,156,966794544,1
127,646307458,157,645952707,1
128,437746184,158,436327182,1
129,677242913,159,671566904,1
130,561488006,160,538783970,1
131,98468378,162,30608938,1
132,393873515,163,122435753,1
133,501752236,164,489743014,1
134,933267120,165,885230232,1
135,511843010,175,696404702,1
136,973630216,176,638135161,1
137,673295393,177,405056997,1
138,545697924,178,546486166,1
139,35308050,170,237658258,1
140,141232203,188,963061826,1
141,564928813,172,581306667,1
142,112231607,173,177743021,1
143,448926430,175,696404702,1
144,721963897,176,638135161,1
145,740371942,177,405056997,1
146,814004122,178,546486166,1
147,34791016,179,38461017,1
148,139164064,180,153844071,1
149,556656256,181,615376284,1
150,79141377,199,279429893,1
151,316565511,200,43977749,1
152,192520221,201,175910996,1
153,770080884,202,703643984,1
154,932839891,203,667092290,1
155,510134092,193,480316028,1
156,966794544,197,554335280,1
157,645952707,198,69857473,1
