kmer_1,hash_1,kmer_2,hash_2,Sample
0,412007099967,71,230784931020,1
1,225021060698,74,1098012763682,1
2,751811042594,68,788897785462,1
3,266620507010,63,924817681548,1
4,506808479486,30,691667882540,1
5,969275750396,69,790737636729,1
6,405415226767,71,230784931020,1
7,1012078734606,40,1006912280260,1
8,308713754463,70,515912234248,1
9,999077273861,38,505819144763,1
10,468884374430,65,959665685844,1
11,25306936596,69,790737636729,1
12,328803851944,80,47609374335,1
13,865737320896,59,404829690482,1
14,478580496769,65,959665685844,1
15,1050137073261,63,924817681548,1
16,225771307629,65,959665685844,1
17,79192799791,69,790737636729,1
18,240923569305,40,1006912280260,1
19,595586975660,78,911844244244,1
20,143882506893,65,959665685844,1
21,1048545324813,54,824008316696,1
22,172455341789,46,217870457078,1
23,14517492787,75,582806187918,1
24,600077505471,63,924817681548,1
25,703385941477,48,422059264908,1
26,412025095471,78,911844244244,1
27,373862804571,55,366039162106,1
28,344385838419,74,1098012763682,1
29,987275190410,74,1098012763682,1
30,691667882540,75,582806187918,1
31,719642857202,72,727292806357,1
32,421712381758,61,339965753772,1
33,542334672089,75,582806187918,1
34,1059089869151,56,1003234924806,1
35,249007155772,80,47609374335,1
36,469726183413,65,959665685844,1
37,128997619860,71,230784931020,1
38,505819144763,80,47609374335,1
39,567274007621,71,230784931020,1
40,1006912280260,63,924817681548,1
41,440861397638,70,515912234248,1
42,391090163604,67,183525752730,1
43,633054586524,75,582806187918,1
44,354891356783,75,582806187918,1
45,28667085619,76,736567627603,1
46,217870457078,75,582806187918,1
47,804006657962,76,736567627603,1
48,422059264908,69,790737636729,1
49,813941753491,72,727292806357,1
50,592868914031,80,47609374335,1
51,978429863730,74,1098012763682,1
52,850978853674,73,838922290575,1
53,510548413781,75,582806187918,1
54,824008316696,78,911844244244,1
55,366039162106,79,714920814314,1
56,1003234924806,78,911844244244,1
57,723382373901,78,911844244244,1
58,761442907731,80,47609374335,1

