kmer_1,hash_1,kmer_2,hash_2,Sample
0,765138874,44,120447100,1
1,913071851,44,120447100,1
2,431061932,37,190192823,1
3,650505907,53,32592413,1
4,454539980,44,120447100,1
5,744418096,53,32592413,1
6,830188738,53,32592413,1
7,99529480,55,521478613,1
8,398117922,37,190192823,1
9,518729865,44,120447100,1
10,1001177639,53,32592413,1
11,783485087,54,130369653,1
12,986456703,53,32592413,1
13,724601342,53,32592413,1
14,750921722,53,32592413,1
15,856203242,53,32592413,1
16,203587497,59,354538797,1
17,814349991,53,32592413,1
18,36174495,53,32592413,1
19,144697983,45,481788401,1
20,578791933,53,32592413,1
21,167684086,65,491970251,1
22,670736345,58,88634699,1
23,535461732,58,88634699,1
24,1068105106,54,130369653,1
25,1051194955,62,141904763,1
26,983554349,53,32592413,1
27,712991925,53,32592413,1
28,704484053,58,88634699,1
29,670452566,64,122992562,1
30,534326616,58,88634699,1
31,1063564641,63,567619052,1
32,1033033095,62,141904763,1
33,910906908,81,51044360,1
34,422402162,82,204177443,1
35,615866827,84,45613631,1
36,315983661,68,347583200,1
37,190192823,68,347583200,1
38,760771294,84,45613631,1
39,895601528,84,45613631,1
40,361180640,77,193137376,1
41,370980737,82,204177443,1
42,410181127,85,182454526,1
43,566982687,91,9432057,1
44,120447100,90,2358014,1
45,481788401,85,182454526,1
46,853411781,92,37728229,1
47,192421653,91,9432057,1
48,769686612,90,2358014,1
49,931262802,90,2358014,1
50,503825736,93,150912919,1
51,941561121,92,37728229,1
52,545019015,91,9432057,1
53,32592413,90,2358014,1
54,130369653,89,537460415,1
55,521478613,92,37728229,1
56,1012172628,84,45613631,1
57,827465042,84,45613631,1
58,88634699,106,486618440,1
59,354538797,95,267123060,1
60,344413367,95,267123060,1
61,303911646,95,267123060,1
62,141904763,106,486618440,1
63,567619052,92,37728229,1
64,122992562,106,486618440,1
65,491970251,93,150912919,1
66,894139182,110,20269157,1
67,355331256,108,269702278,1
68,347583200,113,223484262,1
69,316590979,113,223484262,1
70,192622092,116,344349082,1
71,770488368,110,20269157,1
72,934469826,109,5067289,1
73,516653834,110,20269157,1
74,992873515,110,20269157,1
75,750268590,109,5067289,1
76,853590712,110,20269157,1
77,193137376,124,429528954,1
78,772549504,110,20269157,1
79,942714368,111,81076630,1
80,549632002,109,5067289,1
81,51044360,110,20269157,1
82,204177443,115,354522726,1
83,816709775,120,106535447,1
84,45613631,109,5067289,1
85,182454526,115,354522726,1
86,729818106,111,81076630,1
87,771788779,120,106535447,1
88,939671471,120,106535447,1
89,537460415,139,35308050,1
90,2358014,131,98468378,1
91,9432057,127,646307458,1
92,37728229,139,35308050,1
93,150912919,128,437746184,1
94,603651677,139,35308050,1
95,267123060,123,375817694,1
96,1068492240,125,644373992,1
97,1052743488,127,646307458,1
98,989748481,147,34791016,1
99,737768452,147,34791016,1
100,803590163,139,35308050,1
101,1066877005,138,545697924,1
102,1046282549,141,564928813,1
103,963904725,131,98468378,1
104,634393428,147,34791016,1
105,390090066,152,192520221,1
106,486618440,148,139164064,1
107,872731937,147,34791016,1
108,269702278,151,316565511,1
109,5067289,150,79141377,1
110,20269157,147,34791016,1
111,81076630,161,7652234,1
112,324306521,151,316565511,1
113,223484262,158,436327182,1
114,893937049,147,34791016,1
115,354522726,152,192520221,1
116,344349082,151,316565511,1
117,303654504,166,319695456,1
118,140876193,158,436327182,1
119,563504773,150,79141377,1
120,106535447,158,436327182,1
121,426141789,170,237658258,1
