kmer_1,hash_1,kmer_2,hash_2,Sample
0,765138874,38,760771294,1
1,913071851,43,566982687,1
2,431061932,31,1063564641,1
3,650505907,46,853411781,1
4,454539980,32,1033033095,1
5,744418096,38,760771294,1
6,830188738,38,760771294,1
7,99529480,32,1033033095,1
8,398117922,56,1012172628,1
9,518729865,56,1012172628,1
10,1001177639,50,503825736,1
11,783485087,48,769686612,1
12,986456703,55,521478613,1
13,724601342,57,827465042,1
14,750921722,48,769686612,1
15,856203242,43,566982687,1
16,203587497,56,1012172628,1
17,814349991,48,769686612,1
18,36174495,49,931262802,1
19,144697983,51,941561121,1
20,578791933,51,941561121,1
21,167684086,49,931262802,1
22,670736345,72,934469826,1
23,535461732,56,1012172628,1
24,1068105106,55,521478613,1
25,1051194955,50,503825736,1
26,983554349,55,521478613,1
27,712991925,66,894139182,1
28,704484053,76,853590712,1
29,670452566,72,934469826,1
30,534326616,56,1012172628,1
31,1063564641,65,491970251,1
32,1033033095,65,491970251,1
33,910906908,63,567619052,1
34,422402162,72,934469826,1
35,615866827,79,942714368,1
36,315983661,72,934469826,1
37,190192823,66,894139182,1
38,760771294,86,729818106,1
39,895601528,65,491970251,1
40,361180640,74,992873515,1
41,370980737,74,992873515,1
42,410181127,79,942714368,1
43,566982687,79,942714368,1
44,120447100,74,992873515,1
45,481788401,79,942714368,1
46,853411781,75,750268590,1
47,192421653,97,1052743488,1
48,769686612,87,771788779,1
49,931262802,94,603651677,1
50,503825736,96,1068492240,1
51,941561121,80,549632002,1
52,545019015,79,942714368,1
53,32592413,96,1068492240,1
54,130369653,98,989748481,1
55,521478613,101,1066877005,1
56,1012172628,101,1066877005,1
57,827465042,86,729818106,1
58,88634699,96,1068492240,1
59,354538797,101,1066877005,1
60,344413367,102,1046282549,1
61,303911646,101,1066877005,1
62,141904763,96,1068492240,1
63,567619052,88,939671471,1
64,122992562,101,1066877005,1
65,491970251,101,1066877005,1
66,894139182,94,603651677,1
67,355331256,97,1052743488,1
68,347583200,96,1068492240,1
69,316590979,96,1068492240,1
70,192622092,102,1046282549,1
71,770488368,99,737768452,1
72,934469826,104,634393428,1
73,516653834,98,989748481,1
74,992873515,102,1046282549,1
75,750268590,100,803590163,1
76,853590712,104,634393428,1
77,193137376,102,1046282549,1
78,772549504,122,630825335,1
79,942714368,127,646307458,1
80,549632002,107,872731937,1
81,51044360,124,429528954,1
82,204177443,114,893937049,1
83,816709775,129,677242913,1
84,45613631,128,437746184,1
85,182454526,134,933267120,1
86,729818106,125,644373992,1
87,771788779,122,630825335,1
88,939671471,122,630825335,1
89,537460415,136,973630216,1
90,2358014,135,511843010,1
91,9432057,121,426141789,1
92,37728229,121,426141789,1
93,150912919,134,933267120,1
94,603651677,134,933267120,1
95,267123060,136,973630216,1
96,1068492240,136,973630216,1
97,1052743488,133,501752236,1
98,989748481,141,564928813,1
99,737768452,146,814004122,1
100,803590163,144,721963897,1
101,1066877005,128,437746184,1
102,1046282549,138,545697924,1
103,963904725,138,545697924,1
104,634393428,136,973630216,1
105,390090066,136,973630216,1
106,486618440,134,933267120,1
107,872731937,157,645952707,1
108,269702278,156,966794544,1
109,5067289,155,510134092,1
110,20269157,143,448926430,1
111,81076630,143,448926430,1
112,324306521,154,932839891,1
113,223484262,156,966794544,1
114,893937049,157,645952707,1
115,354522726,154,932839891,1
116,344349082,156,966794544,1
117,303654504,154,932839891,1
118,140876193,156,966794544,1
119,563504773,156,966794544,1
120,106535447,154,932839891,1
121,426141789,171,950633034,1
122,630825335,154,932839891,1
123,375817694,156,966794544,1
124,429528954,156,966794544,1
125,644373992,165,885230232,1
126,430012320,154,932839891,1
127,646307458,171,950633034,1
128,437746184,156,966794544,1
129,677242913,154,932839891,1
130,561488006,171,950633034,1
131,98468378,165,885230232,1
132,393873515,171,950633034,1
133,501752236,165,885230232,1
134,933267120,159,671566904,1
135,511843010,171,950633034,1
136,973630216,172,581306667,1
137,673295393,186,932606596,1
138,545697924,188,963061826,1
139,35308050,186,932606596,1
140,141232203,188,963061826,1
141,564928813,186,932606596,1
142,112231607,188,963061826,1
143,448926430,171,950633034,1
144,721963897,185,770022561,1
145,740371942,194,847522288,1
146,814004122,184,729376552,1
147,34791016,193,480316028,1
148,139164064,188,963061826,1
149,556656256,186,932606596,1
150,79141377,191,432672935,1
151,316565511,186,932606596,1
152,192520221,188,963061826,1
153,770080884,185,770022561,1
154,932839891,197,554335280,1
155,510134092,205,1009800238,1
156,966794544,197,554335280,1
157,645952707,188,963061826,1
158,436327182,186,932606596,1
159,671566904,194,847522288,1
160,538783970,188,963061826,1
161,7652234,205,1009800238,1
162,30608938,191,432672935,1
163,122435753,188,963061826,1
164,489743014,205,1009800238,1
165,885230232,192,656949919,1
166,319695456,205,1009800238,1
167,205040002,205,1009800238,1
168,820160009,203,667092290,1
169,59414564,205,1009800238,1
170,237658258,218,998562783,1
171,950633034,197,554335280,1
172,581306667,220,944618993,1
173,177743021,220,944618993,1
174,710972087,209,810823393,1
175,696404702,209,810823393,1
176,638135161,220,944618993,1
177,405056997,218,998562783,1
178,546486166,220,944618993,1
179,38461017,228,1039245490,1
180,153844071,229,935756490,1
181,615376284,220,944618993,1
182,314021490,228,1039245490,1
183,182344138,228,1039245490,1
184,729376552,227,796682284,1
185,770022561,219,773025660,1
186,932606596,235,674016315,1
187,509200912,218,998562783,1
188,963061826,221,557250502,1
189,631021834,220,944618993,1
190,376603689,218,998562783,1
191,432672935,228,1039245490,1
192,656949919,229,935756490,1
193,480316028,228,1039245490,1
194,847522288,243,742086608,1
195,168863683,228,1039245490,1
196,675454732,232,832615088,1
197,554335280,228,1039245490,1
198,69857473,231,1013460140,1
199,279429893,247,995610685,1
200,43977749,228,1039245490,1
201,175910996,228,1039245490,1
202,703643984,240,850455903,1
203,667092290,244,820862784,1
204,520885515,247,995610685,1
205,1009800238,236,548581613,1
206,817975483,235,674016315,1
207,50676462,253,1023660273,1
208,202705848,253,1023660273,1
209,810823393,248,761217268,1
210,22068100,247,995610685,1
211,88272403,247,995610685,1
212,353089613,247,995610685,1
213,338616630,253,1023660273,1
214,280724699,253,1023660273,1
215,49156975,251,399523087,1
216,196627901,253,1023660273,1
217,786511607,242,722392564,1
218,998562783,259,1024400386,1
219,773025660,265,834677542,1
220,944618993,247,995610685,1
221,557250502,264,1013975753,1
222,81518362,259,1024400386,1
223,326073448,259,1024400386,1
