kmer_1,hash_1,kmer_2,hash_2,Sample
0,12905157496239611822,71,10522884372037683490,1
1,15574249923070719144,27,15646564254855921060,1
2,3022651348398337378,75,3581405892612386570,1
3,1097984197799448946,28,10156448998061300582,1
4,6460178763421453676,44,4874968237747641597,1
5,15963936324582080937,34,6888971711485132882,1
6,17339739147736951682,46,13683460596843658210,1
7,15198038946567491930,80,17865339110438569310,1
8,16556151238443598423,53,15027108698087932510,1
9,3701330640172858092,74,1827877218327910477,1
10,17774454800474686496,31,1652350910187291980,1
11,6032022942194404458,66,8932543287241342047,1
12,1588974213201415337,71,10522884372037683490,1
13,5776274081382329281,53,15027108698087932510,1
14,1275573880035892709,63,6094434516087223399,1
15,12274892975022607407,50,10102988672366193698,1
16,4365202046435177289,46,13683460596843658210,1
17,10048363671252145775,43,14869029909090424462,1
18,3730767033904740740,49,6451020364950872348,1
19,5477336132225966875,51,17251441142293940040,1
20,5279978134185611485,74,1827877218327910477,1
21,9045766229151911610,54,8543587305453195827,1
22,15966989601708717645,49,6451020364950872348,1
23,6913406383616836897,79,7034696737058440694,1
24,13965878797828959542,64,9486943518933199674,1
25,14927386812899266716,61,9770061454828254392,1
26,15190432852865722388,60,13535435716489302528,1
27,15646564254855921060,59,12116515085421997098,1
28,10156448998061300582,73,12675104587096717126,1
29,6026249720162120773,58,10160682829772824421,1
30,8580789672433516735,53,15027108698087932510,1
31,1652350910187291980,80,17865339110438569310,1
32,11158671223144465938,55,10142752261991003923,1
33,18070977598760745784,64,9486943518933199674,1
34,6888971711485132882,55,10142752261991003923,1
35,15778007614829072976,60,13535435716489302528,1
36,13378243545097299126,79,7034696737058440694,1
37,10882864968097502294,60,13535435716489302528,1
38,5215808517147322268,59,12116515085421997098,1
39,16847731726796238146,77,8307359369974525408,1
40,7451708253359883756,79,7034696737058440694,1
41,11538413152585812316,71,10522884372037683490,1
42,18020717831179770628,68,12122510702908971050,1
43,14869029909090424462,72,16056569504565090762,1
44,4874968237747641597,66,8932543287241342047,1
45,13474964876732149194,77,8307359369974525408,1
46,13683460596843658210,72,16056569504565090762,1
47,13085766938276416876,75,3581405892612386570,1
48,8086289176405593208,79,7034696737058440694,1
49,6451020364950872348,74,1827877218327910477,1
50,10102988672366193698,75,3581405892612386570,1
51,17251441142293940040,80,17865339110438569310,1
52,9495894346278716464,79,7034696737058440694,1
53,15027108698087932510,75,3581405892612386570,1
54,8543587305453195827,76,13707842829224861331,1
55,10142752261991003923,76,13707842829224861331,1
56,12969991681878936467,78,3880099013741698765,1
57,1306954553638707956,79,7034696737058440694,1
58,10160682829772824421,79,7034696737058440694,1

