kmer_1,hash_1,kmer_2,hash_2,Sample
0,765138874,38,760771294,1
1,913071851,43,566982687,1
2,431061932,31,1063564641,1
3,650505907,46,853411781,1
4,454539980,32,1033033095,1
5,744418096,38,760771294,1
6,830188738,38,760771294,1
7,99529480,32,1033033095,1
8,398117922,56,1012172628,1
9,518729865,56,1012172628,1
10,1001177639,50,503825736,1
11,783485087,48,769686612,1
12,986456703,55,521478613,1
13,724601342,57,827465042,1
14,750921722,48,769686612,1
15,856203242,43,566982687,1
16,203587497,56,1012172628,1
17,814349991,48,769686612,1
18,36174495,49,931262802,1
19,144697983,51,941561121,1
20,578791933,51,941561121,1
21,167684086,49,931262802,1
22,670736345,72,934469826,1
23,535461732,56,1012172628,1
24,1068105106,55,521478613,1
25,1051194955,50,503825736,1
26,983554349,55,521478613,1
27,712991925,66,894139182,1
28,704484053,76,853590712,1
29,670452566,72,934469826,1
30,534326616,56,1012172628,1
31,1063564641,65,491970251,1
32,1033033095,65,491970251,1
33,910906908,63,567619052,1
34,422402162,72,934469826,1
35,615866827,79,942714368,1
36,315983661,72,934469826,1
37,190192823,66,894139182,1
38,760771294,78,772549504,1
39,895601528,65,491970251,1
40,361180640,74,992873515,1
41,370980737,74,992873515,1
42,410181127,79,942714368,1
43,566982687,79,942714368,1
44,120447100,74,992873515,1
45,481788401,79,942714368,1
46,853411781,75,750268590,1
47,192421653,74,992873515,1
48,769686612,78,772549504,1
49,931262802,80,549632002,1
50,503825736,76,853590712,1
51,941561121,80,549632002,1
52,545019015,79,942714368,1
53,32592413,79,942714368,1
54,130369653,79,942714368,1
55,521478613,83,816709775,1
56,1012172628,82,204177443,1
57,827465042,83,816709775,1
58,88634699,83,816709775,1
59,354538797,84,45613631,1

0,803590163,44,721963897,2
1,1066877005,28,437746184,2
2,1046282549,38,545697924,2
3,963904725,38,545697924,2
4,634393428,36,973630216,2
5,390090066,36,973630216,2
6,486618440,34,933267120,2
7,872731937,57,645952707,2
8,269702278,56,966794544,2
9,5067289,55,510134092,2
10,20269157,43,448926430,2
11,81076630,43,448926430,2
12,324306521,54,932839891,2
13,223484262,56,966794544,2
14,893937049,57,645952707,2
15,354522726,54,932839891,2
16,344349082,56,966794544,2
17,303654504,54,932839891,2
18,140876193,56,966794544,2
19,563504773,56,966794544,2
20,106535447,54,932839891,2
21,426141789,71,950633034,2
22,630825335,54,932839891,2
23,375817694,56,966794544,2
24,429528954,56,966794544,2
25,644373992,65,885230232,2
26,430012320,54,932839891,2
27,646307458,71,950633034,2
28,437746184,56,966794544,2
29,677242913,54,932839891,2
30,561488006,71,950633034,2
31,98468378,65,885230232,2
32,393873515,71,950633034,2
33,501752236,65,885230232,2
34,933267120,59,671566904,2
35,511843010,71,950633034,2
36,973630216,72,581306667,2
37,673295393,65,885230232,2
38,545697924,71,950633034,2
39,35308050,71,950633034,2
40,141232203,71,950633034,2
41,564928813,71,950633034,2
42,112231607,77,405056997,2
43,448926430,71,950633034,2
44,721963897,85,770022561,2
45,740371942,85,770022561,2
46,814004122,84,729376552,2
47,34791016,77,405056997,2
48,139164064,82,314021490,2
49,556656256,84,729376552,2
50,79141377,77,405056997,2
51,316565511,85,770022561,2
52,192520221,82,314021490,2
53,770080884,85,770022561,2
54,932839891,81,615376284,2
55,510134092,84,729376552,2
56,966794544,81,615376284,2
57,645952707,84,729376552,2
58,436327182,85,770022561,2
59,671566904,85,770022561,2

0,43977749,28,1039245490,3
1,175910996,28,1039245490,3
2,703643984,40,850455903,3
3,667092290,44,820862784,3
4,520885515,47,995610685,3
5,1009800238,36,548581613,3
6,817975483,35,674016315,3
7,50676462,53,1023660273,3
8,202705848,53,1023660273,3
9,810823393,48,761217268,3
10,22068100,47,995610685,3
11,88272403,47,995610685,3
12,353089613,47,995610685,3
13,338616630,53,1023660273,3
14,280724699,53,1023660273,3
15,49156975,51,399523087,3
16,196627901,53,1023660273,3
17,786511607,42,722392564,3
18,998562783,59,1024400386,3
19,773025660,65,834677542,3
20,944618993,47,995610685,3
21,557250502,64,1013975753,3
22,81518362,59,1024400386,3
23,326073448,59,1024400386,3
24,230551968,59,1024400386,3
25,922207874,67,469938791,3
26,467606027,59,1024400386,3
27,796682284,73,723941161,3
28,1039245490,67,469938791,3
29,935756490,79,661821588,3
30,521800491,64,1013975753,3
31,1013460140,64,1013975753,3
32,832615088,73,723941161,3
33,109234883,64,1013975753,3
34,436939534,64,1013975753,3
35,674016315,65,834677542,3
36,548581613,64,1013975753,3
37,46842805,78,433890853,3
38,187371221,64,1013975753,3
39,749484887,68,806013341,3
40,850455903,73,723941161,3
41,180598141,81,925469006,3
42,722392564,83,848860399,3
43,742086608,75,845640344,3
44,820862784,74,748280998,3
45,62225667,81,925469006,3
46,248902671,81,925469006,3
47,995610685,80,499802707,3
48,761217268,83,848860399,3
49,897385424,79,661821588,3
50,368316227,83,848860399,3
51,399523087,81,925469006,3
52,524350524,83,848860399,3
53,1023660273,82,480650555,3
54,873415623,79,661821588,3
55,272437020,83,848860399,3
56,16006256,82,480650555,3
57,64025024,83,848860399,3
58,256100096,83,848860399,3
59,1024400386,85,696864496,3

0,818490882,26,690524876,4
1,52738057,45,469982781,4
2,210952228,51,904126261,4
3,843808915,30,680709172,4
4,154010191,54,955764064,4
5,616040766,54,955764064,4
6,316679419,54,955764064,4
7,192975853,57,1039357996,4
8,771903413,36,750995200,4
9,940130004,55,601830786,4
10,539294545,60,1020660517,4
11,9694534,54,955764064,4
12,38778138,57,1039357996,4
13,155112554,57,1039357996,4
14,620450217,54,955764064,4
15,334317220,57,1039357996,4
16,263527058,57,1039357996,4
17,1054108234,60,1020660517,4
18,995207464,53,507376472,4
19,759604386,69,747955077,4
20,890933897,55,601830786,4
21,342510116,60,1020660517,4
22,296298642,54,955764064,4
23,111452747,57,1039357996,4
24,445810988,57,1039357996,4
25,709502131,61,861416596,4
26,690524876,63,897763662,4
27,614615856,54,955764064,4
28,310979779,57,1039357996,4
29,170177293,57,1039357996,4
30,680709172,70,844336661,4
31,575353041,79,945166307,4
32,153928519,58,936206514,4
33,615714076,58,936206514,4
34,315372656,60,1020660517,4
35,187748800,60,1020660517,4
36,750995200,70,844336661,4
37,856497155,69,747955077,4
38,204763149,63,897763662,4
39,819052597,69,747955077,4
40,54984919,84,408915911,4
41,219939678,76,954292319,4
42,879758712,72,624484696,4
43,297809379,76,954292319,4
44,117495695,76,954292319,4
